plotid,sampleid,sample_internal_id,lon,lat,imagery_title,for2000,for2008,for2021,fcc_p1,fcc_p2,for2021_fnf,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,gain,lossyear,treecover2000
32,504,683666412,165.55336953597134,-21.443110000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,2,2,0,NA,97
145,2313,683667430,166.0211499341151,-21.642280505162432,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
32,505,683666413,165.55336953597134,-21.442840505164995,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,2,2,0,NA,95
33,513,683666414,165.55366045974122,-21.445539494337112,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,3,3,0,NA,71
33,514,683666415,165.55366045974122,-21.44527,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,69
33,515,683666416,165.55366045974122,-21.44500050516494,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,6,6,0,NA,69
33,516,683666417,165.55395,-21.445539494337112,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,3,3,0,NA,70
33,517,683666418,165.55395,-21.44527,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,64
253,4033,683668394,166.3023597978508,-21.7757994943329,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
253,4034,683668395,166.3023597978508,-21.775530000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
253,4035,683668396,166.3023597978508,-21.775260505160745,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
253,4036,683668397,166.30265,-21.7757994943329,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
33,518,683666419,165.55395,-21.44500050516494,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,6,6,0,NA,64
253,4037,683668398,166.30265,-21.775530000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
33,519,683666420,165.55423954025872,-21.445539494337112,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,3,3,0,NA,78
253,4038,683668399,166.30265,-21.775260505160745,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
253,4039,683668400,166.30294020214924,-21.7757994943329,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
253,4040,683668401,166.30294020214924,-21.775530000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
33,520,683666421,165.55423954025872,-21.44527,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,64
253,4041,683668402,166.30294020214924,-21.775260505160745,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
33,521,683666422,165.55423954025872,-21.44500050516494,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,4,4,0,NA,64
34,529,683666423,165.37620045390474,-21.44847949433708,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,4,4,4,4,0,NA,62
254,4049,683668403,166.21823979435024,-21.777529494332867,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,6,6,0,NA,90
254,4050,683668404,166.21823979435024,-21.77726,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,79
254,4051,683668405,166.21823979435024,-21.77699050516071,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
254,4052,683668406,166.21853,-21.777529494332867,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,2,2,3,3,0,NA,81
254,4053,683668407,166.21853,-21.77726,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
34,530,683666424,165.37620045390474,-21.448210000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,67
254,4054,683668408,166.21853,-21.77699050516071,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
254,4055,683668409,166.2188202056497,-21.777529494332867,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,3,3,0,NA,79
34,531,683666425,165.37620045390474,-21.447940505164908,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,62
254,4056,683668410,166.2188202056497,-21.77726,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,79
34,532,683666426,165.37648999999996,-21.44847949433708,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,63
254,4057,683668411,166.2188202056497,-21.77699050516071,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,90
34,533,683666427,165.37648999999996,-21.448210000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,67
34,534,683666428,165.37648999999996,-21.447940505164908,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,68
34,535,683666429,165.3767795460952,-21.44847949433708,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,55
255,4065,683668412,165.98672978574913,-21.781779494332824,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,64
255,4066,683668413,165.98672978574913,-21.78151,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,55
255,4067,683668414,165.98672978574913,-21.781240505160667,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,52
255,4068,683668415,165.98702,-21.781779494332824,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,6,6,6,6,6,6,0,NA,52
255,4069,683668416,165.98702,-21.78151,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,45
255,4070,683668417,165.98702,-21.781240505160667,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,6,6,6,6,6,6,0,NA,51
255,4071,683668418,165.9873102142509,-21.781779494332824,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,51
255,4072,683668419,165.9873102142509,-21.78151,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,2,2,0,NA,45
255,4073,683668420,165.9873102142509,-21.781240505160667,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,52
34,536,683666430,165.3767795460952,-21.448210000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,62
34,537,683666431,165.3767795460952,-21.447940505164908,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,70
247,3937,683668340,166.2741398160359,-21.76680949433299,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
35,545,683666432,165.55976045277308,-21.449049494337075,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
247,3938,683668341,166.2741398160359,-21.766539999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
247,3939,683668342,166.2741398160359,-21.76627050516084,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
247,3940,683668343,166.27443,-21.76680949433299,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
35,546,683666433,165.55976045277308,-21.44878,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
35,547,683666434,165.55976045277308,-21.44851050516492,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
247,3941,683668344,166.27443,-21.766539999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
35,548,683666435,165.56004999999996,-21.449049494337075,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
35,549,683666436,165.56004999999996,-21.44878,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
247,3942,683668345,166.27443,-21.76627050516084,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
35,550,683666437,165.56004999999996,-21.44851050516492,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
247,3943,683668346,166.27472018396406,-21.76680949433299,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,91
35,551,683666438,165.56033954722685,-21.449049494337075,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
35,552,683666439,165.56033954722685,-21.44878,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
247,3944,683668347,166.27472018396406,-21.766539999999992,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
35,553,683666440,165.56033954722685,-21.44851050516492,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
36,561,683666441,165.43875044346015,-21.45373949433701,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
247,3945,683668348,166.27472018396406,-21.76627050516084,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
36,562,683666442,165.43875044346015,-21.45347,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
256,4081,683668421,166.4297897851622,-21.782069494332816,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
36,563,683666443,165.43875044346015,-21.453200505164844,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
256,4082,683668422,166.4297897851622,-21.781800000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
36,564,683666444,165.43904,-21.45373949433701,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
256,4083,683668423,166.4297897851622,-21.78153050516065,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,90
248,3953,683668349,166.23527981324503,-21.768189494333,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,45
248,3954,683668350,166.23527981324503,-21.767920000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,45
256,4084,683668424,166.43008,-21.782069494332816,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
36,565,683666445,165.43904,-21.45347,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
256,4085,683668425,166.43008,-21.781800000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
256,4086,683668426,166.43008,-21.78153050516065,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
256,4087,683668427,166.43037021483786,-21.782069494332816,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,3,3,0,NA,81
248,3955,683668351,166.23527981324503,-21.76765050516083,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,45
248,3956,683668352,166.23556999999997,-21.768189494333,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,66
248,3957,683668353,166.23556999999997,-21.767920000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,66
256,4088,683668428,166.43037021483786,-21.781800000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
248,3958,683668354,166.23556999999997,-21.76765050516083,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,54
36,566,683666446,165.43904,-21.453200505164844,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
248,3959,683668355,166.23586018675493,-21.768189494333,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,75
248,3960,683668356,166.23586018675493,-21.767920000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
248,3961,683668357,166.23586018675493,-21.76765050516083,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,78
256,4089,683668429,166.43037021483786,-21.78153050516065,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
36,567,683666447,165.43932955653986,-21.45373949433701,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,78
36,568,683666448,165.43932955653986,-21.45347,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
257,4097,683668430,165.981829776903,-21.786149494332747,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,85
36,569,683666449,165.43932955653986,-21.453200505164844,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
257,4098,683668431,165.981829776903,-21.78587999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
249,3969,683668358,166.26312981366974,-21.76797949433299,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
249,3970,683668359,166.26312981366974,-21.76771,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
37,577,683666450,165.5429804424473,-21.45424949433701,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,2,2,2,2,0,NA,79
249,3971,683668360,166.26312981366974,-21.767440505160835,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
249,3972,683668361,166.26342,-21.76797949433299,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
249,3973,683668362,166.26342,-21.76771,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
249,3974,683668363,166.26342,-21.767440505160835,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
257,4099,683668432,165.981829776903,-21.78561050516059,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,2,2,0,NA,97
257,4100,683668433,165.98212,-21.786149494332747,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,2,2,0,NA,85
257,4101,683668434,165.98212,-21.78587999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,73
257,4102,683668435,165.98212,-21.78561050516059,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
257,4103,683668436,165.98241022309702,-21.786149494332747,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
37,578,683666451,165.5429804424473,-21.45398,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,85
257,4104,683668437,165.98241022309702,-21.78587999999999,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
257,4105,683668438,165.98241022309702,-21.78561050516059,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
249,3975,683668364,166.26371018633026,-21.76797949433299,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
37,579,683666452,165.5429804424473,-21.453710505164864,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,87
249,3976,683668365,166.26371018633026,-21.76771,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
249,3977,683668366,166.26371018633026,-21.767440505160835,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
37,580,683666453,165.54326999999998,-21.45424949433701,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
37,581,683666454,165.54326999999998,-21.45398,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
37,582,683666455,165.54326999999998,-21.453710505164864,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
37,583,683666456,165.54355955755273,-21.45424949433701,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
250,3985,683668367,166.2825598139731,-21.767829494332982,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
258,4113,683668439,166.05960977293466,-21.788109494332744,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
258,4114,683668440,166.05960977293466,-21.787840000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
37,584,683666457,165.54355955755273,-21.45398,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,96
258,4115,683668441,166.05960977293466,-21.787570505160573,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
250,3986,683668368,166.2825598139731,-21.767560000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
37,585,683666458,165.54355955755273,-21.453710505164864,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
250,3987,683668369,166.2825598139731,-21.767290505160844,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
250,3988,683668370,166.28285,-21.767829494332982,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
258,4116,683668442,166.05990000000003,-21.788109494332744,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
258,4117,683668443,166.05990000000003,-21.787840000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
38,593,683666459,165.44223043863394,-21.45616949433699,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,67
258,4118,683668444,166.05990000000003,-21.787570505160573,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
250,3989,683668371,166.28285,-21.767560000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
250,3990,683668372,166.28285,-21.767290505160844,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
250,3991,683668373,166.2831401860269,-21.767829494332982,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
250,3992,683668374,166.2831401860269,-21.767560000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
250,3993,683668375,166.2831401860269,-21.767290505160844,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,91
258,4119,683668445,166.06019022706536,-21.788109494332744,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
38,594,683666460,165.44223043863394,-21.45590000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,78
258,4120,683668446,166.06019022706536,-21.787840000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
258,4121,683668447,166.06019022706536,-21.787570505160573,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
38,595,683666461,165.44223043863394,-21.45563050516484,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
251,4001,683668376,166.31884980907853,-21.770249494332973,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
38,596,683666462,165.44252,-21.45616949433699,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,67
251,4002,683668377,166.31884980907853,-21.769980000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
38,597,683666463,165.44252,-21.45590000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,78
251,4003,683668378,166.31884980907853,-21.7697105051608,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
259,4129,683668448,166.28099977447343,-21.787349494332744,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
38,598,683666464,165.44252,-21.45563050516484,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,81
259,4130,683668449,166.28099977447343,-21.787080000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
259,4131,683668450,166.28099977447343,-21.78681050516057,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
251,4004,683668379,166.31914,-21.770249494332973,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
251,4005,683668380,166.31914,-21.769980000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
38,599,683666465,165.44280956136612,-21.45616949433699,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,54
251,4006,683668381,166.31914,-21.7697105051608,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
38,600,683666466,165.44280956136612,-21.45590000000001,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,78
251,4007,683668382,166.31943019092145,-21.770249494332973,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
259,4132,683668451,166.28129,-21.787349494332744,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
251,4008,683668383,166.31943019092145,-21.769980000000004,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
38,601,683666467,165.44280956136612,-21.45563050516484,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,1,1,1,0,NA,81
251,4009,683668384,166.31943019092145,-21.7697105051608,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
259,4133,683668452,166.28129,-21.787080000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
360,5745,683669357,166.23160944406197,-21.949779494330656,Pléiade_2021_TC,NA,NA,NA,NA,NA,NonForest,1,1,1,2,2,2,0,NA,79
259,4134,683668453,166.28129,-21.78681050516057,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,95
259,4135,683668454,166.28158022552657,-21.787349494332744,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
259,4136,683668455,166.28158022552657,-21.787080000000003,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
259,4137,683668456,166.28158022552657,-21.78681050516057,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
260,4145,683668457,166.33119977307635,-21.788039494332736,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
260,4146,683668458,166.33119977307635,-21.787769999999995,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
260,4147,683668459,166.33119977307635,-21.78750050516058,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,81
260,4148,683668460,166.33148999999997,-21.788039494332736,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
260,4149,683668461,166.33148999999997,-21.787769999999995,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
260,4150,683668462,166.33148999999997,-21.78750050516058,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
260,4151,683668463,166.3317802269236,-21.788039494332736,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
260,4152,683668464,166.3317802269236,-21.787769999999995,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
260,4153,683668465,166.3317802269236,-21.78750050516058,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,98
261,4161,683668466,166.04627976619147,-21.791439494332693,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
261,4162,683668467,166.04627976619147,-21.79117,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
261,4163,683668468,166.04627976619147,-21.79090050516055,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
261,4164,683668469,166.04657,-21.791439494332693,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
261,4165,683668470,166.04657,-21.79117,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
261,4166,683668471,166.04657,-21.79090050516055,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
261,4167,683668472,166.04686023380847,-21.791439494332693,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,85
261,4168,683668473,166.04686023380847,-21.79117,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,82
261,4169,683668474,166.04686023380847,-21.79090050516055,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,97
262,4177,683668475,166.25345976801407,-21.790539494332705,Pléiade_2021_TC,NA,NA,NA,NA,NA,Forest,1,1,1,1,1,1,0,NA,90
