system:index,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,datamask,gain,id,lat,lon,loss,lossyear,treecover2000,.geo
176,6,6,6,6,6,6,1,1,176,-21.735617505161244,165.90896700000002,0,,20,"{""type"":""Point"",""coordinates"":[165.90896700000002,-21.735617505161244]}"
177,6,6,6,6,6,6,1,0,177,-21.73615649433341,165.90925712202952,0,,37,"{""type"":""Point"",""coordinates"":[165.90925712202952,-21.73615649433341]}"
178,6,6,6,6,6,6,1,0,178,-21.735887000000005,165.90925712202952,0,,39,"{""type"":""Point"",""coordinates"":[165.90925712202952,-21.73588700000001]}"
179,6,6,6,6,6,6,1,0,179,-21.735617505161244,165.90925712202952,0,,43,"{""type"":""Point"",""coordinates"":[165.90925712202952,-21.735617505161244]}"
180,6,6,6,6,6,6,1,0,180,-21.736626494333407,165.9217338770217,0,,45,"{""type"":""Point"",""coordinates"":[165.9217338770217,-21.73662649433341]}"
181,1,1,3,3,3,3,1,1,181,-21.736357,165.9217338770217,1,2,86,"{""type"":""Point"",""coordinates"":[165.9217338770217,-21.736357]}"
182,1,1,3,3,3,3,1,1,182,-21.73608750516125,165.9217338770217,1,2,86,"{""type"":""Point"",""coordinates"":[165.9217338770217,-21.736087505161247]}"
183,6,6,6,6,6,6,1,1,183,-21.736626494333407,165.922024,1,2,81,"{""type"":""Point"",""coordinates"":[165.922024,-21.73662649433341]}"
184,1,1,3,3,3,3,1,1,184,-21.736357,165.922024,1,2,81,"{""type"":""Point"",""coordinates"":[165.922024,-21.736357]}"
185,1,1,3,3,3,3,1,1,185,-21.73608750516125,165.922024,1,2,85,"{""type"":""Point"",""coordinates"":[165.922024,-21.736087505161247]}"
186,6,6,6,6,6,6,1,0,186,-21.736626494333407,165.92231412297835,1,2,64,"{""type"":""Point"",""coordinates"":[165.92231412297835,-21.73662649433341]}"
187,6,6,6,6,6,6,1,1,187,-21.736357,165.92231412297835,1,2,55,"{""type"":""Point"",""coordinates"":[165.92231412297835,-21.736357000000005]}"
188,6,6,6,6,6,6,1,0,188,-21.73608750516125,165.92231412297835,1,2,45,"{""type"":""Point"",""coordinates"":[165.92231412297835,-21.736087505161247]}"
189,6,6,6,6,6,6,1,1,189,-21.73738349433337,165.8822878754934,1,1,45,"{""type"":""Point"",""coordinates"":[165.8822878754934,-21.73738349433337]}"
190,6,6,6,6,6,6,1,1,190,-21.73711399999999,165.8822878754934,0,,0,"{""type"":""Point"",""coordinates"":[165.8822878754934,-21.73711399999999]}"
191,6,6,6,6,6,6,1,0,191,-21.736844505161216,165.8822878754934,0,,0,"{""type"":""Point"",""coordinates"":[165.8822878754934,-21.736844505161216]}"
192,6,6,6,6,6,6,1,1,192,-21.73738349433337,165.88257799999997,1,1,45,"{""type"":""Point"",""coordinates"":[165.88257799999997,-21.737383494333372]}"
193,6,6,6,6,6,6,1,1,193,-21.73711399999999,165.88257799999997,0,,0,"{""type"":""Point"",""coordinates"":[165.88257799999997,-21.73711399999999]}"
194,6,6,6,6,6,6,1,0,194,-21.736844505161216,165.88257799999997,0,,0,"{""type"":""Point"",""coordinates"":[165.88257799999997,-21.73684450516122]}"
195,6,6,6,6,6,6,1,0,195,-21.73738349433337,165.8828681245066,0,,0,"{""type"":""Point"",""coordinates"":[165.8828681245066,-21.737383494333372]}"
196,6,6,6,6,6,6,1,0,196,-21.73711399999999,165.8828681245066,0,,0,"{""type"":""Point"",""coordinates"":[165.8828681245066,-21.73711399999999]}"
197,6,6,6,6,6,6,1,0,197,-21.736844505161216,165.8828681245066,0,,0,"{""type"":""Point"",""coordinates"":[165.8828681245066,-21.736844505161216]}"
198,6,6,6,6,6,6,1,0,198,-21.737319494333377,166.07634787562262,0,,16,"{""type"":""Point"",""coordinates"":[166.07634787562262,-21.737319494333374]}"
199,6,6,6,6,6,6,1,1,199,-21.73705,166.07634787562262,0,,0,"{""type"":""Point"",""coordinates"":[166.07634787562262,-21.73705]}"
200,6,6,6,6,6,6,1,1,200,-21.736780505161207,166.07634787562262,0,,0,"{""type"":""Point"",""coordinates"":[166.07634787562262,-21.736780505161207]}"
201,6,6,6,6,6,6,1,1,201,-21.737319494333377,166.076638,0,,0,"{""type"":""Point"",""coordinates"":[166.076638,-21.737319494333377]}"
202,6,6,6,6,6,6,1,1,202,-21.73705,166.076638,0,,0,"{""type"":""Point"",""coordinates"":[166.076638,-21.73705]}"
203,6,6,6,6,6,6,1,1,203,-21.736780505161207,166.076638,0,,0,"{""type"":""Point"",""coordinates"":[166.076638,-21.736780505161207]}"
204,6,6,6,6,6,6,1,1,204,-21.737319494333377,166.07692812437742,0,,20,"{""type"":""Point"",""coordinates"":[166.07692812437742,-21.737319494333377]}"
205,6,6,6,6,6,6,1,1,205,-21.73705,166.07692812437742,0,,0,"{""type"":""Point"",""coordinates"":[166.07692812437742,-21.73705]}"
206,6,6,6,6,6,6,1,1,206,-21.736780505161207,166.07692812437742,1,14,0,"{""type"":""Point"",""coordinates"":[166.07692812437742,-21.736780505161207]}"
207,6,6,6,6,6,6,1,1,207,-21.738397494333384,166.07722587344622,0,,0,"{""type"":""Point"",""coordinates"":[166.07722587344622,-21.738397494333388]}"
208,6,6,6,6,6,6,1,1,208,-21.738128000000003,166.07722587344622,0,,44,"{""type"":""Point"",""coordinates"":[166.07722587344622,-21.738128000000007]}"
209,6,6,6,6,6,4,1,1,209,-21.737858505161213,166.07722587344622,0,,45,"{""type"":""Point"",""coordinates"":[166.07722587344622,-21.737858505161213]}"
210,6,6,6,6,6,6,1,1,210,-21.738397494333384,166.077516,0,,0,"{""type"":""Point"",""coordinates"":[166.077516,-21.738397494333388]}"
211,6,6,6,6,6,6,1,1,211,-21.738128000000003,166.077516,0,,44,"{""type"":""Point"",""coordinates"":[166.077516,-21.738128000000007]}"
212,6,6,6,6,6,6,1,1,212,-21.737858505161213,166.077516,0,,45,"{""type"":""Point"",""coordinates"":[166.077516,-21.737858505161213]}"
213,6,6,6,6,6,6,1,1,213,-21.738397494333384,166.07780612655378,0,,20,"{""type"":""Point"",""coordinates"":[166.07780612655378,-21.738397494333388]}"
214,6,6,6,6,6,6,1,1,214,-21.738128000000003,166.07780612655378,0,,45,"{""type"":""Point"",""coordinates"":[166.07780612655378,-21.738128000000003]}"
215,6,6,6,6,6,6,1,0,215,-21.737858505161213,166.07780612655378,0,,45,"{""type"":""Point"",""coordinates"":[166.07780612655378,-21.737858505161213]}"
216,1,1,2,2,3,3,1,0,216,-21.74230649433332,165.92380086555315,0,,45,"{""type"":""Point"",""coordinates"":[165.92380086555315,-21.74230649433332]}"
217,6,6,6,6,6,6,1,0,217,-21.742037,165.92380086555315,0,,45,"{""type"":""Point"",""coordinates"":[165.92380086555315,-21.742036999999996]}"
218,6,6,6,6,6,6,1,0,218,-21.741767505161164,165.92380086555315,0,,45,"{""type"":""Point"",""coordinates"":[165.92380086555315,-21.741767505161164]}"
219,6,6,6,6,6,6,1,0,219,-21.74230649433332,165.92409099999998,0,,49,"{""type"":""Point"",""coordinates"":[165.92409099999998,-21.74230649433332]}"
220,1,1,1,1,2,2,1,1,220,-21.742037,165.92409099999998,0,,59,"{""type"":""Point"",""coordinates"":[165.92409099999998,-21.742037]}"
221,1,1,1,1,3,3,1,0,221,-21.741767505161164,165.92409099999998,0,,71,"{""type"":""Point"",""coordinates"":[165.92409099999998,-21.741767505161164]}"
222,6,6,6,6,6,6,1,0,222,-21.74230649433332,165.92438113444686,0,,57,"{""type"":""Point"",""coordinates"":[165.92438113444686,-21.74230649433332]}"
223,6,6,6,6,6,6,1,0,223,-21.742037,165.92438113444686,0,,71,"{""type"":""Point"",""coordinates"":[165.92438113444686,-21.742037]}"
224,1,1,1,1,3,3,1,0,224,-21.741767505161164,165.92438113444686,0,,78,"{""type"":""Point"",""coordinates"":[165.92438113444686,-21.741767505161164]}"
225,6,6,6,6,6,6,1,0,225,-21.74430949433328,165.90466686150796,0,,0,"{""type"":""Point"",""coordinates"":[165.90466686150796,-21.744309494333276]}"
226,6,6,6,6,6,6,1,1,226,-21.74404,165.90466686150796,0,,0,"{""type"":""Point"",""coordinates"":[165.90466686150796,-21.74404]}"
227,6,6,6,6,6,6,1,0,227,-21.743770505161123,165.90466686150796,1,13,20,"{""type"":""Point"",""coordinates"":[165.90466686150796,-21.743770505161127]}"
228,6,6,6,6,6,6,1,0,228,-21.74430949433328,165.904957,0,,0,"{""type"":""Point"",""coordinates"":[165.904957,-21.744309494333283]}"
229,6,6,6,6,6,6,1,1,229,-21.74404,165.904957,1,13,0,"{""type"":""Point"",""coordinates"":[165.904957,-21.74404]}"
230,6,6,6,6,6,6,1,0,230,-21.743770505161123,165.904957,0,,20,"{""type"":""Point"",""coordinates"":[165.904957,-21.743770505161127]}"
231,6,6,6,6,6,6,1,0,231,-21.74430949433328,165.90524713849203,0,,0,"{""type"":""Point"",""coordinates"":[165.90524713849203,-21.744309494333283]}"
232,6,6,6,6,6,6,1,0,232,-21.74404,165.90524713849203,1,13,20,"{""type"":""Point"",""coordinates"":[165.90524713849203,-21.74404]}"
233,6,6,6,6,6,6,1,0,233,-21.743770505161123,165.90524713849203,0,,20,"{""type"":""Point"",""coordinates"":[165.90524713849203,-21.743770505161127]}"
234,6,6,6,6,6,6,1,0,234,-21.745127494333275,165.90380185985583,0,,0,"{""type"":""Point"",""coordinates"":[165.90380185985583,-21.745127494333275]}"
235,6,6,6,6,6,6,1,0,235,-21.744857999999997,165.90380185985583,0,,0,"{""type"":""Point"",""coordinates"":[165.90380185985583,-21.744857999999997]}"
236,6,6,6,6,6,6,1,0,236,-21.744588505161133,165.90380185985583,0,,0,"{""type"":""Point"",""coordinates"":[165.90380185985583,-21.744588505161133]}"
237,6,6,6,6,6,6,1,0,237,-21.745127494333275,165.904092,0,,0,"{""type"":""Point"",""coordinates"":[165.904092,-21.745127494333275]}"
238,6,6,6,6,6,6,1,0,238,-21.744857999999997,165.904092,0,,0,"{""type"":""Point"",""coordinates"":[165.904092,-21.744857999999997]}"
239,6,6,6,6,6,6,1,0,239,-21.744588505161133,165.904092,0,,0,"{""type"":""Point"",""coordinates"":[165.904092,-21.744588505161133]}"
240,6,6,6,6,6,6,1,0,240,-21.745127494333275,165.90438214014415,0,,29,"{""type"":""Point"",""coordinates"":[165.90438214014415,-21.74512749433328]}"
241,6,6,6,6,6,6,1,0,241,-21.744857999999997,165.90438214014415,0,,29,"{""type"":""Point"",""coordinates"":[165.90438214014415,-21.744858]}"
242,6,6,6,6,6,6,1,0,242,-21.744588505161133,165.90438214014415,0,,0,"{""type"":""Point"",""coordinates"":[165.90438214014415,-21.744588505161133]}"
243,6,6,6,6,6,6,1,0,243,-21.747173494333268,165.92586285572312,0,,20,"{""type"":""Point"",""coordinates"":[165.92586285572312,-21.747173494333268]}"
244,6,6,6,6,6,6,1,0,244,-21.746904,165.92586285572312,0,,20,"{""type"":""Point"",""coordinates"":[165.92586285572312,-21.746904]}"
245,6,6,6,6,6,6,1,0,245,-21.74663450516111,165.92586285572312,0,,36,"{""type"":""Point"",""coordinates"":[165.92586285572312,-21.74663450516111]}"
246,6,6,6,6,6,6,1,0,246,-21.747173494333268,165.926153,0,,20,"{""type"":""Point"",""coordinates"":[165.92615300000003,-21.74717349433327]}"
247,6,6,6,6,6,6,1,0,247,-21.746904,165.926153,0,,22,"{""type"":""Point"",""coordinates"":[165.92615300000003,-21.746904]}"
248,6,6,6,6,6,6,1,0,248,-21.74663450516111,165.926153,0,,37,"{""type"":""Point"",""coordinates"":[165.92615300000003,-21.746634505161115]}"
249,6,6,6,6,6,6,1,0,249,-21.747173494333268,165.92644314427685,0,,22,"{""type"":""Point"",""coordinates"":[165.92644314427685,-21.74717349433327]}"
250,6,6,6,6,6,6,1,0,250,-21.746904,165.92644314427685,0,,22,"{""type"":""Point"",""coordinates"":[165.92644314427685,-21.746904]}"
251,6,6,6,6,6,6,1,1,251,-21.74663450516111,165.92644314427685,0,,0,"{""type"":""Point"",""coordinates"":[165.92644314427685,-21.74663450516111]}"
252,6,6,6,6,6,6,1,0,252,-21.749735494333223,165.90354085054756,0,,37,"{""type"":""Point"",""coordinates"":[165.90354085054756,-21.749735494333223]}"
253,6,6,6,6,6,6,1,0,253,-21.749466,165.90354085054756,0,,37,"{""type"":""Point"",""coordinates"":[165.90354085054756,-21.749466]}"
254,6,6,6,6,6,6,1,0,254,-21.74919650516105,165.90354085054756,0,,37,"{""type"":""Point"",""coordinates"":[165.90354085054756,-21.74919650516105]}"
255,6,6,6,6,6,6,1,0,255,-21.749735494333223,165.903831,0,,36,"{""type"":""Point"",""coordinates"":[165.903831,-21.749735494333223]}"
256,6,6,6,6,6,6,1,0,256,-21.749466,165.903831,0,,29,"{""type"":""Point"",""coordinates"":[165.903831,-21.74946600000001]}"
257,6,6,6,6,6,6,1,0,257,-21.74919650516105,165.903831,0,,37,"{""type"":""Point"",""coordinates"":[165.903831,-21.74919650516105]}"
258,6,6,6,6,6,6,1,0,258,-21.749735494333223,165.9041211494525,0,,37,"{""type"":""Point"",""coordinates"":[165.9041211494525,-21.749735494333223]}"
259,6,6,6,6,6,6,1,1,259,-21.749466,165.9041211494525,0,,0,"{""type"":""Point"",""coordinates"":[165.9041211494525,-21.749466]}"
260,6,6,6,6,6,6,1,0,260,-21.74919650516105,165.9041211494525,0,,37,"{""type"":""Point"",""coordinates"":[165.9041211494525,-21.74919650516105]}"
261,6,6,6,6,6,6,1,0,261,-21.74915249433323,166.09036085172534,0,,54,"{""type"":""Point"",""coordinates"":[166.09036085172534,-21.749152494333234]}"
262,6,6,6,6,6,6,1,1,262,-21.748883000000006,166.09036085172534,1,20,37,"{""type"":""Point"",""coordinates"":[166.09036085172534,-21.748883000000006]}"
263,6,6,6,6,6,6,1,1,263,-21.74861350516107,166.09036085172534,0,,37,"{""type"":""Point"",""coordinates"":[166.09036085172534,-21.748613505161067]}"
264,6,6,6,6,6,6,1,0,264,-21.74915249433323,166.090651,1,20,47,"{""type"":""Point"",""coordinates"":[166.090651,-21.749152494333238]}"
265,6,6,6,6,6,6,1,1,265,-21.748883000000006,166.090651,1,20,55,"{""type"":""Point"",""coordinates"":[166.090651,-21.748883000000006]}"
266,2,2,2,2,3,3,1,0,266,-21.74861350516107,166.090651,0,,63,"{""type"":""Point"",""coordinates"":[166.090651,-21.74861350516107]}"
267,6,6,6,6,6,6,1,0,267,-21.74915249433323,166.09094114827468,0,,38,"{""type"":""Point"",""coordinates"":[166.09094114827468,-21.74915249433323]}"
268,6,6,6,6,6,6,1,0,268,-21.748883000000006,166.09094114827468,0,,55,"{""type"":""Point"",""coordinates"":[166.09094114827468,-21.748883000000006]}"
269,6,6,6,6,6,6,1,0,269,-21.74861350516107,166.09094114827468,0,,58,"{""type"":""Point"",""coordinates"":[166.09094114827468,-21.748613505161067]}"
270,6,6,6,6,6,6,1,0,270,-21.750835494333217,166.0816708483251,0,,29,"{""type"":""Point"",""coordinates"":[166.0816708483251,-21.750835494333217]}"
271,6,6,6,6,6,6,1,0,271,-21.750565999999992,166.0816708483251,0,,0,"{""type"":""Point"",""coordinates"":[166.0816708483251,-21.750565999999992]}"
272,6,6,6,6,6,6,1,0,272,-21.75029650516105,166.0816708483251,0,,51,"{""type"":""Point"",""coordinates"":[166.0816708483251,-21.750296505161046]}"
273,6,6,6,6,6,6,1,0,273,-21.750835494333217,166.081961,0,,45,"{""type"":""Point"",""coordinates"":[166.081961,-21.750835494333217]}"
274,6,6,6,6,6,6,1,1,274,-21.750565999999992,166.081961,0,,0,"{""type"":""Point"",""coordinates"":[166.081961,-21.750565999999992]}"
275,6,6,6,6,6,6,1,0,275,-21.75029650516105,166.081961,0,,45,"{""type"":""Point"",""coordinates"":[166.081961,-21.750296505161046]}"
276,6,6,6,6,6,6,1,0,276,-21.750835494333217,166.08225115167485,0,,45,"{""type"":""Point"",""coordinates"":[166.08225115167485,-21.750835494333217]}"
277,6,6,6,6,6,6,1,0,277,-21.750565999999992,166.08225115167485,0,,45,"{""type"":""Point"",""coordinates"":[166.08225115167485,-21.750565999999992]}"
278,6,6,6,6,6,6,1,0,278,-21.75029650516105,166.08225115167485,0,,62,"{""type"":""Point"",""coordinates"":[166.08225115167485,-21.750296505161046]}"
279,6,6,6,6,6,6,1,0,279,-21.76300649433307,165.85430082372582,0,,16,"{""type"":""Point"",""coordinates"":[165.85430082372582,-21.76300649433307]}"
280,6,6,6,6,6,6,1,0,280,-21.762737,165.85430082372582,0,,16,"{""type"":""Point"",""coordinates"":[165.85430082372582,-21.76273700000001]}"
281,6,6,6,6,6,6,1,0,281,-21.7624675051609,165.85430082372582,0,,16,"{""type"":""Point"",""coordinates"":[165.85430082372582,-21.762467505160902]}"
282,6,6,6,6,6,6,1,0,282,-21.76300649433307,165.854591,0,,27,"{""type"":""Point"",""coordinates"":[165.854591,-21.763006494333073]}"
283,6,6,6,6,6,6,1,1,283,-21.762737,165.854591,0,,20,"{""type"":""Point"",""coordinates"":[165.854591,-21.76273700000001]}"
284,6,6,6,6,6,6,1,1,284,-21.7624675051609,165.854591,0,,20,"{""type"":""Point"",""coordinates"":[165.854591,-21.762467505160902]}"
285,6,6,6,6,6,6,1,0,285,-21.76300649433307,165.85488117627415,0,,27,"{""type"":""Point"",""coordinates"":[165.85488117627415,-21.763006494333066]}"
286,6,6,6,6,6,6,1,1,286,-21.762737,165.85488117627415,0,,37,"{""type"":""Point"",""coordinates"":[165.85488117627415,-21.762737000000005]}"
287,6,6,6,6,6,6,1,1,287,-21.7624675051609,165.85488117627415,0,,37,"{""type"":""Point"",""coordinates"":[165.85488117627415,-21.762467505160902]}"
288,6,6,6,6,6,6,1,0,288,-21.765815494333022,165.936136818046,0,,45,"{""type"":""Point"",""coordinates"":[165.936136818046,-21.765815494333026]}"
289,6,6,6,6,6,6,1,0,289,-21.765546,165.936136818046,0,,45,"{""type"":""Point"",""coordinates"":[165.936136818046,-21.765546]}"
290,6,6,6,6,6,6,1,0,290,-21.765276505160884,165.936136818046,0,,43,"{""type"":""Point"",""coordinates"":[165.936136818046,-21.765276505160877]}"
291,6,6,6,6,6,6,1,1,291,-21.765815494333022,165.936427,0,,0,"{""type"":""Point"",""coordinates"":[165.936427,-21.765815494333026]}"
292,6,6,6,6,6,6,1,1,292,-21.765546,165.936427,0,,0,"{""type"":""Point"",""coordinates"":[165.936427,-21.765546000000004]}"
293,6,6,6,6,6,6,1,0,293,-21.765276505160884,165.936427,0,,45,"{""type"":""Point"",""coordinates"":[165.936427,-21.765276505160884]}"
294,6,6,6,6,6,6,1,0,294,-21.765815494333022,165.936717181954,0,,29,"{""type"":""Point"",""coordinates"":[165.936717181954,-21.765815494333026]}"
295,6,6,6,6,6,6,1,0,295,-21.765546,165.936717181954,0,,37,"{""type"":""Point"",""coordinates"":[165.936717181954,-21.765546]}"
296,6,6,6,6,6,6,1,0,296,-21.765276505160884,165.936717181954,0,,45,"{""type"":""Point"",""coordinates"":[165.936717181954,-21.76527650516088]}"
297,6,6,6,6,6,6,1,0,297,-21.767162494333007,165.93759581532206,0,,37,"{""type"":""Point"",""coordinates"":[165.93759581532206,-21.767162494333007]}"
298,6,6,6,6,6,6,1,1,298,-21.76689300000001,165.93759581532206,1,23,16,"{""type"":""Point"",""coordinates"":[165.93759581532206,-21.766893000000014]}"
299,6,6,6,6,6,6,1,0,299,-21.76662350516085,165.93759581532206,1,23,51,"{""type"":""Point"",""coordinates"":[165.93759581532206,-21.766623505160855]}"
300,6,6,6,6,6,6,1,0,300,-21.767162494333007,165.93788600000002,1,23,45,"{""type"":""Point"",""coordinates"":[165.93788600000002,-21.767162494333007]}"
301,6,6,6,6,6,6,1,1,301,-21.76689300000001,165.93788600000002,1,23,0,"{""type"":""Point"",""coordinates"":[165.93788600000002,-21.766893000000014]}"
302,6,6,6,6,6,6,1,0,302,-21.76662350516085,165.93788600000002,1,23,52,"{""type"":""Point"",""coordinates"":[165.93788600000002,-21.766623505160855]}"
303,6,6,6,6,6,6,1,0,303,-21.767162494333007,165.93817618467796,1,23,47,"{""type"":""Point"",""coordinates"":[165.93817618467796,-21.767162494333007]}"
304,6,6,6,6,6,6,1,0,304,-21.76689300000001,165.93817618467796,1,23,45,"{""type"":""Point"",""coordinates"":[165.93817618467796,-21.766893000000014]}"
305,6,6,6,6,6,6,1,0,305,-21.76662350516085,165.93817618467796,1,23,51,"{""type"":""Point"",""coordinates"":[165.93817618467796,-21.766623505160855]}"
306,6,6,6,6,6,6,1,0,306,-21.77080149433297,165.86682380796196,0,,45,"{""type"":""Point"",""coordinates"":[165.86682380796196,-21.77080149433297]}"
307,6,6,6,6,6,6,1,0,307,-21.770532000000003,165.86682380796196,0,,37,"{""type"":""Point"",""coordinates"":[165.86682380796196,-21.770532000000003]}"
308,6,6,6,6,6,6,1,0,308,-21.77026250516081,165.86682380796196,0,,37,"{""type"":""Point"",""coordinates"":[165.86682380796196,-21.77026250516081]}"
309,6,6,6,6,6,6,1,1,309,-21.77080149433297,165.867114,0,,37,"{""type"":""Point"",""coordinates"":[165.86711400000002,-21.77080149433297]}"
310,6,6,6,6,6,6,1,0,310,-21.770532000000003,165.867114,0,,37,"{""type"":""Point"",""coordinates"":[165.86711400000002,-21.770532]}"
311,6,6,6,6,6,6,1,0,311,-21.77026250516081,165.867114,0,,37,"{""type"":""Point"",""coordinates"":[165.86711400000002,-21.77026250516081]}"
312,6,6,6,6,6,6,1,0,312,-21.77080149433297,165.86740419203795,0,,37,"{""type"":""Point"",""coordinates"":[165.86740419203795,-21.77080149433297]}"
313,6,6,6,6,6,6,1,0,313,-21.770532000000003,165.86740419203795,0,,45,"{""type"":""Point"",""coordinates"":[165.86740419203795,-21.770532000000003]}"
314,6,6,6,6,6,6,1,0,314,-21.77026250516081,165.86740419203795,0,,29,"{""type"":""Point"",""coordinates"":[165.86740419203795,-21.77026250516081]}"
315,6,6,6,6,6,6,1,0,315,-21.77622349433288,166.09491779699292,0,,50,"{""type"":""Point"",""coordinates"":[166.09491779699292,-21.77622349433288]}"
316,6,6,6,6,6,6,1,1,316,-21.775953999999984,166.09491779699292,0,,49,"{""type"":""Point"",""coordinates"":[166.09491779699292,-21.775953999999988]}"
317,6,6,6,6,6,6,1,0,317,-21.77568450516071,166.09491779699292,0,,45,"{""type"":""Point"",""coordinates"":[166.09491779699292,-21.77568450516071]}"
318,6,6,4,4,4,4,1,1,318,-21.77622349433288,166.09520800000004,0,,46,"{""type"":""Point"",""coordinates"":[166.09520800000004,-21.77622349433288]}"
319,1,1,4,4,4,4,1,0,319,-21.775953999999984,166.09520800000004,0,,63,"{""type"":""Point"",""coordinates"":[166.09520800000004,-21.775953999999984]}"
