system:index,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,datamask,gain,id,loss,lossyear,treecover2000,.geo
9710,6,6,6,6,6,6,1,0,9710,0,,24,"{""type"":""Point"",""coordinates"":[166.208882,-21.97569749433032]}"
9711,6,6,6,6,6,6,1,0,9711,1,5,62,"{""type"":""Point"",""coordinates"":[166.208882,-21.975427999999997]}"
9712,6,6,6,6,6,6,1,0,9712,1,5,81,"{""type"":""Point"",""coordinates"":[166.208882,-21.975158505158163]}"
9713,6,6,6,6,6,6,1,0,9713,1,4,78,"{""type"":""Point"",""coordinates"":[166.2090222164754,-22.060786494329253]}"
9714,6,6,6,6,6,6,1,0,9714,0,,37,"{""type"":""Point"",""coordinates"":[166.2090222164754,-22.060517000000008]}"
9715,6,6,6,6,6,6,1,0,9715,0,,37,"{""type"":""Point"",""coordinates"":[166.2090222164754,-22.060247505157097]}"
9716,6,6,6,6,6,6,1,0,9716,1,5,81,"{""type"":""Point"",""coordinates"":[166.209161,-21.97434049433032]}"
9717,1,1,3,3,3,3,1,0,9717,1,5,79,"{""type"":""Point"",""coordinates"":[166.209161,-21.974070999999984]}"
9718,1,1,3,3,3,3,1,0,9718,1,5,81,"{""type"":""Point"",""coordinates"":[166.209161,-21.973801505158168]}"
9719,6,6,6,6,6,6,1,0,9719,0,,16,"{""type"":""Point"",""coordinates"":[166.20917260894564,-21.97569749433032]}"
9720,6,6,6,6,6,6,1,0,9720,1,5,62,"{""type"":""Point"",""coordinates"":[166.20917260894564,-21.975427999999997]}"
9721,6,6,6,6,6,6,1,0,9721,1,5,74,"{""type"":""Point"",""coordinates"":[166.20917260894564,-21.975158505158163]}"
9722,6,6,6,6,4,4,1,0,9722,0,,24,"{""type"":""Point"",""coordinates"":[166.20924030443237,-22.017968494329768]}"
9723,1,1,3,3,3,4,1,0,9723,0,,45,"{""type"":""Point"",""coordinates"":[166.20924030443237,-22.01769899999998]}"
9724,6,6,6,6,6,6,1,0,9724,0,,45,"{""type"":""Point"",""coordinates"":[166.20924030443237,-22.017429505157622]}"
9725,6,6,6,6,6,6,1,0,9725,1,4,45,"{""type"":""Point"",""coordinates"":[166.20931300000004,-22.060786494329253]}"
9726,6,6,6,6,6,6,1,0,9726,0,,36,"{""type"":""Point"",""coordinates"":[166.20931300000004,-22.060517]}"
9727,6,6,6,6,6,6,1,0,9727,0,,45,"{""type"":""Point"",""coordinates"":[166.20931300000004,-22.060247505157097]}"
9728,6,6,6,6,6,6,1,0,9728,1,5,78,"{""type"":""Point"",""coordinates"":[166.20945160616836,-21.97434049433032]}"
9729,1,1,3,3,3,3,1,0,9729,1,5,79,"{""type"":""Point"",""coordinates"":[166.20945160616836,-21.974070999999984]}"
9730,1,1,3,3,3,3,1,0,9730,1,5,81,"{""type"":""Point"",""coordinates"":[166.20945160616836,-21.973801505158168]}"
9731,6,6,6,6,6,6,1,0,9731,0,,37,"{""type"":""Point"",""coordinates"":[166.209531,-22.017968494329768]}"
9732,6,6,6,6,6,6,1,0,9732,0,,45,"{""type"":""Point"",""coordinates"":[166.209531,-22.01769899999998]}"
9733,6,6,6,6,6,6,1,0,9733,0,,45,"{""type"":""Point"",""coordinates"":[166.209531,-22.017429505157622]}"
9734,6,6,6,6,6,6,1,0,9734,0,,45,"{""type"":""Point"",""coordinates"":[166.20952630554848,-22.017424494329788]}"
9735,6,6,6,6,6,6,1,0,9735,0,,45,"{""type"":""Point"",""coordinates"":[166.20952630554848,-22.017154999999995]}"
9736,6,6,6,6,6,6,1,0,9736,0,,45,"{""type"":""Point"",""coordinates"":[166.20952630554848,-22.016885505157635]}"
9737,6,6,6,6,6,6,1,0,9737,0,,45,"{""type"":""Point"",""coordinates"":[166.2096037835246,-22.060786494329257]}"
9738,6,6,6,6,6,6,1,0,9738,0,,45,"{""type"":""Point"",""coordinates"":[166.2096037835246,-22.060517000000004]}"
9739,6,6,6,6,6,6,1,0,9739,0,,45,"{""type"":""Point"",""coordinates"":[166.2096037835246,-22.060247505157097]}"
9740,1,1,3,3,3,3,1,0,9740,1,5,81,"{""type"":""Point"",""coordinates"":[166.20973739495315,-21.97379249433034]}"
9741,1,1,3,3,3,3,1,0,9741,1,5,82,"{""type"":""Point"",""coordinates"":[166.20973739495315,-21.973523]}"
9742,1,1,3,3,3,3,1,0,9742,1,5,81,"{""type"":""Point"",""coordinates"":[166.20973739495315,-21.9732535051582]}"
9743,6,6,6,6,6,6,1,0,9743,0,,39,"{""type"":""Point"",""coordinates"":[166.20976987748193,-21.736398494333407]}"
9744,6,6,6,6,6,6,1,0,9744,0,,12,"{""type"":""Point"",""coordinates"":[166.20976987748193,-21.73612900000002]}"
9745,6,6,6,6,6,6,1,0,9745,0,,41,"{""type"":""Point"",""coordinates"":[166.20976987748193,-21.735859505161248]}"
9746,6,6,6,6,6,6,1,0,9746,0,,45,"{""type"":""Point"",""coordinates"":[166.2098216955676,-22.017968494329764]}"
9747,6,6,6,6,6,6,1,0,9747,0,,45,"{""type"":""Point"",""coordinates"":[166.2098216955676,-22.017698999999983]}"
9748,6,6,6,6,4,4,1,0,9748,0,,45,"{""type"":""Point"",""coordinates"":[166.2098216955676,-22.017429505157622]}"
9749,6,6,6,6,4,4,1,0,9749,0,,45,"{""type"":""Point"",""coordinates"":[166.209817,-22.017424494329788]}"
9750,6,6,6,6,6,6,1,0,9750,0,,45,"{""type"":""Point"",""coordinates"":[166.209817,-22.017155]}"
9751,6,6,6,6,6,6,1,0,9751,0,,45,"{""type"":""Point"",""coordinates"":[166.209817,-22.016885505157635]}"
9752,1,1,1,1,1,1,1,0,9752,0,,45,"{""type"":""Point"",""coordinates"":[166.20985436665936,-21.98761249433017]}"
9753,6,6,4,4,4,4,1,0,9753,0,,45,"{""type"":""Point"",""coordinates"":[166.20985436665936,-21.987342999999996]}"
9754,6,6,6,6,6,6,1,0,9754,0,,64,"{""type"":""Point"",""coordinates"":[166.20985436665936,-21.98707350515801]}"
9755,1,1,3,3,3,3,1,0,9755,1,5,81,"{""type"":""Point"",""coordinates"":[166.210028,-21.97379249433034]}"
9756,1,1,3,3,3,3,1,0,9756,1,5,82,"{""type"":""Point"",""coordinates"":[166.210028,-21.973522999999997]}"
9757,1,1,3,3,3,3,1,0,9757,1,5,81,"{""type"":""Point"",""coordinates"":[166.210028,-21.973253505158198]}"
9758,6,6,6,6,6,6,1,0,9758,0,,39,"{""type"":""Point"",""coordinates"":[166.21006000000003,-21.736398494333407]}"
9759,6,6,6,6,6,6,1,0,9759,1,13,12,"{""type"":""Point"",""coordinates"":[166.21006000000003,-21.73612900000002]}"
9760,6,6,6,6,6,6,1,0,9760,0,,41,"{""type"":""Point"",""coordinates"":[166.21006000000003,-21.735859505161248]}"
9761,6,6,6,6,6,6,1,0,9761,0,,45,"{""type"":""Point"",""coordinates"":[166.21010769445152,-22.017424494329788]}"
9762,6,6,6,6,6,6,1,0,9762,0,,45,"{""type"":""Point"",""coordinates"":[166.21010769445152,-22.017155]}"
9763,6,6,6,6,6,6,1,0,9763,0,,45,"{""type"":""Point"",""coordinates"":[166.21010769445152,-22.016885505157635]}"
9764,1,1,1,1,1,1,1,0,9764,0,,45,"{""type"":""Point"",""coordinates"":[166.210145,-21.98761249433017]}"
9765,1,1,2,2,2,2,1,0,9765,0,,45,"{""type"":""Point"",""coordinates"":[166.210145,-21.987342999999996]}"
9766,6,6,6,6,6,6,1,0,9766,0,,64,"{""type"":""Point"",""coordinates"":[166.210145,-21.98707350515801]}"
9767,1,1,3,3,3,3,1,0,9767,1,5,64,"{""type"":""Point"",""coordinates"":[166.2103186050468,-21.97379249433034]}"
9768,1,1,3,3,3,3,1,0,9768,1,5,64,"{""type"":""Point"",""coordinates"":[166.2103186050468,-21.973523]}"
9769,1,1,2,2,3,3,1,0,9769,1,5,81,"{""type"":""Point"",""coordinates"":[166.2103186050468,-21.9732535051582]}"
9770,6,6,6,6,6,6,1,0,9770,0,,20,"{""type"":""Point"",""coordinates"":[166.2103501225181,-21.736398494333407]}"
9771,6,6,6,6,6,6,1,0,9771,0,,8,"{""type"":""Point"",""coordinates"":[166.2103501225181,-21.73612900000002]}"
9772,6,6,6,6,6,6,1,0,9772,0,,29,"{""type"":""Point"",""coordinates"":[166.2103501225181,-21.735859505161248]}"
9773,6,6,6,6,6,6,1,0,9773,0,,16,"{""type"":""Point"",""coordinates"":[166.21037310093888,-22.116871494328507]}"
9774,6,6,6,6,6,6,1,0,9774,1,10,8,"{""type"":""Point"",""coordinates"":[166.21037310093888,-22.116602000000004]}"
9775,6,6,6,6,6,6,1,0,9775,0,,0,"{""type"":""Point"",""coordinates"":[166.21037310093888,-22.11633250515634]}"
9776,1,2,2,2,2,2,1,0,9776,0,,59,"{""type"":""Point"",""coordinates"":[166.2104093027828,-22.018772494329756]}"
9777,1,1,4,4,4,4,1,0,9777,0,,54,"{""type"":""Point"",""coordinates"":[166.2104093027828,-22.018503]}"
9778,1,1,2,2,2,2,1,0,9778,0,,45,"{""type"":""Point"",""coordinates"":[166.2104093027828,-22.0182335051576]}"
9779,1,3,3,3,4,4,1,0,9779,0,,45,"{""type"":""Point"",""coordinates"":[166.21041630111466,-22.01958549432976]}"
9780,1,1,3,3,4,4,1,0,9780,0,,46,"{""type"":""Point"",""coordinates"":[166.21041630111466,-22.01931599999999]}"
9781,6,6,4,4,4,4,1,0,9781,0,,54,"{""type"":""Point"",""coordinates"":[166.21041630111466,-22.019046505157608]}"
9782,1,1,2,2,2,2,1,0,9782,0,,51,"{""type"":""Point"",""coordinates"":[166.21043563334072,-21.98761249433017]}"
9783,1,1,2,2,2,2,1,0,9783,0,,51,"{""type"":""Point"",""coordinates"":[166.21043563334072,-21.987342999999996]}"
9784,1,1,4,4,4,4,1,0,9784,0,,64,"{""type"":""Point"",""coordinates"":[166.21043563334072,-21.987073505158005]}"
9785,1,1,3,3,3,3,1,0,9785,1,5,81,"{""type"":""Point"",""coordinates"":[166.2106133938562,-21.974328494330365]}"
9786,1,1,3,3,3,3,1,0,9786,1,5,82,"{""type"":""Point"",""coordinates"":[166.2106133938562,-21.974059000000004]}"
9787,1,1,3,3,3,3,1,0,9787,1,5,81,"{""type"":""Point"",""coordinates"":[166.2106133938562,-21.973789505158187]}"
9788,6,6,6,6,6,6,1,0,9788,0,,12,"{""type"":""Point"",""coordinates"":[166.210664,-22.116871494328507]}"
9789,6,6,6,6,6,6,1,0,9789,0,,0,"{""type"":""Point"",""coordinates"":[166.210664,-22.116601999999997]}"
9790,6,6,6,6,6,6,1,0,9790,0,,12,"{""type"":""Point"",""coordinates"":[166.210664,-22.11633250515634]}"
9791,1,1,2,2,2,2,1,0,9791,0,,59,"{""type"":""Point"",""coordinates"":[166.2107,-22.018772494329756]}"
9792,1,2,4,4,4,4,1,0,9792,0,,54,"{""type"":""Point"",""coordinates"":[166.2107,-22.018503]}"
9793,1,1,2,2,2,2,1,0,9793,0,,45,"{""type"":""Point"",""coordinates"":[166.2107,-22.018233505157596]}"
9794,1,1,3,4,4,4,1,0,9794,0,,45,"{""type"":""Point"",""coordinates"":[166.210707,-22.01958549432976]}"
9795,3,3,3,3,3,3,1,0,9795,0,,46,"{""type"":""Point"",""coordinates"":[166.210707,-22.01931599999999]}"
9796,1,1,2,2,2,2,1,0,9796,0,,54,"{""type"":""Point"",""coordinates"":[166.210707,-22.019046505157604]}"
9797,1,1,3,3,3,3,1,0,9797,1,5,81,"{""type"":""Point"",""coordinates"":[166.210904,-21.974328494330365]}"
9798,1,1,3,3,3,3,1,0,9798,1,5,82,"{""type"":""Point"",""coordinates"":[166.210904,-21.974059000000004]}"
9799,1,1,3,3,3,3,1,0,9799,1,5,82,"{""type"":""Point"",""coordinates"":[166.210904,-21.973789505158184]}"
9800,6,6,6,6,6,6,1,0,9800,0,,12,"{""type"":""Point"",""coordinates"":[166.21095489906114,-22.116871494328507]}"
9801,6,6,6,6,6,6,1,0,9801,0,,20,"{""type"":""Point"",""coordinates"":[166.21095489906114,-22.116602000000004]}"
9802,6,6,6,6,6,6,1,0,9802,0,,16,"{""type"":""Point"",""coordinates"":[166.21095489906114,-22.11633250515634]}"
9803,1,1,3,3,4,4,1,0,9803,0,,45,"{""type"":""Point"",""coordinates"":[166.21099069721726,-22.018772494329756]}"
9804,6,6,4,4,4,4,1,0,9804,0,,45,"{""type"":""Point"",""coordinates"":[166.21099069721726,-22.018503]}"
9805,6,6,6,6,4,4,1,0,9805,0,,45,"{""type"":""Point"",""coordinates"":[166.21099069721726,-22.0182335051576]}"
9806,3,3,3,3,3,3,1,0,9806,0,,45,"{""type"":""Point"",""coordinates"":[166.21099769888534,-22.01958549432976]}"
9807,2,2,2,2,2,2,1,0,9807,0,,45,"{""type"":""Point"",""coordinates"":[166.21099769888534,-22.019315999999993]}"
9808,1,1,1,1,2,2,1,0,9808,0,,45,"{""type"":""Point"",""coordinates"":[166.21099769888534,-22.019046505157604]}"
9809,1,1,3,3,3,3,1,0,9809,1,5,78,"{""type"":""Point"",""coordinates"":[166.21119460614375,-21.974328494330365]}"
9810,2,2,3,3,3,3,1,0,9810,1,5,79,"{""type"":""Point"",""coordinates"":[166.21119460614375,-21.974059000000004]}"
9811,1,1,3,3,3,3,1,0,9811,1,5,90,"{""type"":""Point"",""coordinates"":[166.21119460614375,-21.973789505158187]}"
9812,1,1,2,2,2,2,1,0,9812,0,,56,"{""type"":""Point"",""coordinates"":[166.2114434038503,-21.969444494330418]}"
9813,1,1,2,2,2,2,1,0,9813,0,,54,"{""type"":""Point"",""coordinates"":[166.2114434038503,-21.96917500000002]}"
9814,1,1,3,3,4,4,1,0,9814,0,,51,"{""type"":""Point"",""coordinates"":[166.2114434038503,-21.968905505158258]}"
9815,6,6,6,6,6,6,1,0,9815,0,,45,"{""type"":""Point"",""coordinates"":[166.21147139719812,-21.972695494330356]}"
9816,6,6,6,6,6,6,1,0,9816,0,,45,"{""type"":""Point"",""coordinates"":[166.21147139719812,-21.972426]}"
9817,6,6,6,6,6,6,1,0,9817,0,,45,"{""type"":""Point"",""coordinates"":[166.21147139719812,-21.9721565051582]}"
9818,1,1,3,3,4,4,1,0,9818,1,5,90,"{""type"":""Point"",""coordinates"":[166.21148039497976,-21.97377949433036]}"
9819,1,1,3,3,4,4,1,0,9819,0,,51,"{""type"":""Point"",""coordinates"":[166.21148039497976,-21.973510000000005]}"
9820,1,1,3,3,4,4,1,0,9820,0,,45,"{""type"":""Point"",""coordinates"":[166.21148039497976,-21.9732405051582]}"
9821,6,6,6,6,6,6,1,0,9821,0,,45,"{""type"":""Point"",""coordinates"":[166.21149439165202,-21.97540549433032]}"
9822,6,6,6,6,6,6,1,0,9822,0,,45,"{""type"":""Point"",""coordinates"":[166.21149439165202,-21.975135999999992]}"
9823,1,1,3,3,3,3,1,0,9823,0,,55,"{""type"":""Point"",""coordinates"":[166.21149439165202,-21.974866505158158]}"
9824,1,1,2,2,2,2,1,0,9824,0,,54,"{""type"":""Point"",""coordinates"":[166.21173400000004,-21.969444494330418]}"
9825,1,1,3,3,4,4,1,0,9825,0,,51,"{""type"":""Point"",""coordinates"":[166.21173400000004,-21.969175000000018]}"
9826,1,1,3,3,4,4,1,0,9826,0,,62,"{""type"":""Point"",""coordinates"":[166.21173400000004,-21.96890550515826]}"
9827,6,6,6,6,6,6,1,0,9827,0,,45,"{""type"":""Point"",""coordinates"":[166.211762,-21.972695494330356]}"
9828,6,6,6,6,6,6,1,0,9828,0,,45,"{""type"":""Point"",""coordinates"":[166.211762,-21.972425999999995]}"
9829,1,1,2,2,3,3,1,0,9829,0,,56,"{""type"":""Point"",""coordinates"":[166.211762,-21.972156505158203]}"
9830,2,2,3,3,3,4,1,0,9830,0,,54,"{""type"":""Point"",""coordinates"":[166.211771,-21.973779494330362]}"
9831,2,2,3,3,3,4,1,0,9831,0,,51,"{""type"":""Point"",""coordinates"":[166.211771,-21.973510000000005]}"
9832,1,1,3,3,4,4,1,0,9832,0,,60,"{""type"":""Point"",""coordinates"":[166.211771,-21.973240505158202]}"
9833,6,6,6,6,6,6,1,0,9833,0,,59,"{""type"":""Point"",""coordinates"":[166.211785,-21.97540549433032]}"
9834,6,6,6,6,6,6,1,0,9834,0,,45,"{""type"":""Point"",""coordinates"":[166.2117843916561,-21.97540349433032]}"
9835,6,6,6,6,6,6,1,0,9835,0,,45,"{""type"":""Point"",""coordinates"":[166.211785,-21.975135999999992]}"
9836,6,6,6,6,6,6,1,0,9836,0,,37,"{""type"":""Point"",""coordinates"":[166.2117843916561,-21.975134]}"
9837,6,6,6,6,6,6,1,0,9837,0,,37,"{""type"":""Point"",""coordinates"":[166.211785,-21.974866505158158]}"
9838,6,6,6,6,6,6,1,0,9838,1,5,78,"{""type"":""Point"",""coordinates"":[166.2117843916561,-21.974864505158173]}"
9839,1,1,3,3,3,3,1,0,9839,1,5,67,"{""type"":""Point"",""coordinates"":[166.21177739332003,-21.97459049433034]}"
9840,6,6,6,6,6,6,1,0,9840,1,5,81,"{""type"":""Point"",""coordinates"":[166.21177739332003,-21.974321000000003]}"
9841,2,2,3,3,4,4,1,0,9841,1,5,78,"{""type"":""Point"",""coordinates"":[166.21177739332003,-21.974051505158183]}"
9842,1,1,1,1,1,1,1,0,9842,0,,48,"{""type"":""Point"",""coordinates"":[166.21193598457978,-21.683265494334076]}"
9843,1,1,1,1,1,1,1,0,9843,0,,62,"{""type"":""Point"",""coordinates"":[166.21193598457978,-21.682996000000003]}"
9844,1,1,1,1,1,1,1,0,9844,0,,66,"{""type"":""Point"",""coordinates"":[166.21193598457978,-21.682726505161924]}"
9845,1,1,2,2,2,2,1,0,9845,0,,45,"{""type"":""Point"",""coordinates"":[166.2120245961498,-21.969444494330418]}"
9846,1,1,3,3,4,4,1,0,9846,1,5,82,"{""type"":""Point"",""coordinates"":[166.2120245961498,-21.969175000000018]}"
9847,1,1,3,3,4,4,1,1,9847,1,5,82,"{""type"":""Point"",""coordinates"":[166.2120245961498,-21.96890550515826]}"
9848,1,1,2,2,2,2,1,0,9848,1,5,82,"{""type"":""Point"",""coordinates"":[166.21201740552385,-21.968626494330422]}"
9849,1,1,3,3,4,4,1,1,9849,1,5,81,"{""type"":""Point"",""coordinates"":[166.21201740552385,-21.968357]}"
9850,6,6,6,6,6,6,1,0,9850,1,5,51,"{""type"":""Point"",""coordinates"":[166.21201740552385,-21.96808750515825]}"
9851,6,6,6,6,6,6,1,0,9851,0,,54,"{""type"":""Point"",""coordinates"":[166.2120526028019,-21.972695494330356]}"
9852,6,6,6,6,4,4,1,0,9852,0,,54,"{""type"":""Point"",""coordinates"":[166.2120526028019,-21.972426]}"
9853,1,1,2,2,3,3,1,0,9853,0,,59,"{""type"":""Point"",""coordinates"":[166.2120526028019,-21.9721565051582]}"
9854,1,1,3,3,3,4,1,0,9854,0,,45,"{""type"":""Point"",""coordinates"":[166.21206160502018,-21.973779494330362]}"
9855,1,1,3,3,3,4,1,0,9855,0,,45,"{""type"":""Point"",""coordinates"":[166.21206160502018,-21.973510000000005]}"
9856,1,1,3,3,3,4,1,0,9856,0,,45,"{""type"":""Point"",""coordinates"":[166.21206160502018,-21.973240505158202]}"
9857,6,6,6,6,6,6,1,0,9857,0,,45,"{""type"":""Point"",""coordinates"":[166.21207039276945,-21.97485949433033]}"
9858,6,6,6,6,4,4,1,0,9858,1,5,90,"{""type"":""Point"",""coordinates"":[166.212068,-21.974590494330343]}"
9859,6,6,6,6,4,4,1,0,9859,0,,45,"{""type"":""Point"",""coordinates"":[166.212068,-21.974321000000003]}"
9860,1,1,3,3,3,4,1,0,9860,0,,54,"{""type"":""Point"",""coordinates"":[166.212068,-21.974051505158187]}"
9861,6,6,6,6,6,6,1,0,9861,0,,45,"{""type"":""Point"",""coordinates"":[166.212075608348,-21.975405494330325]}"
9862,6,6,6,6,6,6,1,0,9862,0,,45,"{""type"":""Point"",""coordinates"":[166.212075,-21.97540349433032]}"
9863,6,6,6,6,6,6,1,0,9863,0,,45,"{""type"":""Point"",""coordinates"":[166.212075608348,-21.975135999999992]}"
9864,6,6,6,6,4,4,1,0,9864,1,5,45,"{""type"":""Point"",""coordinates"":[166.212075,-21.975134000000004]}"
9865,6,6,6,6,4,4,1,0,9865,1,5,45,"{""type"":""Point"",""coordinates"":[166.212075608348,-21.97486650515816]}"
9866,6,6,6,6,6,6,1,0,9866,0,,45,"{""type"":""Point"",""coordinates"":[166.212075,-21.974864505158173]}"
9867,1,1,2,2,3,3,1,0,9867,0,,52,"{""type"":""Point"",""coordinates"":[166.212226,-21.68326549433408]}"
9868,1,1,1,1,2,2,1,0,9868,0,,59,"{""type"":""Point"",""coordinates"":[166.212226,-21.682996000000003]}"
9869,1,1,1,1,2,2,1,0,9869,0,,59,"{""type"":""Point"",""coordinates"":[166.212226,-21.682726505161927]}"
9870,1,1,3,3,4,4,1,1,9870,1,5,81,"{""type"":""Point"",""coordinates"":[166.21231240441907,-21.969166494330395]}"
9871,1,1,3,3,4,4,1,1,9871,1,5,81,"{""type"":""Point"",""coordinates"":[166.21231240441907,-21.968897]}"
9872,1,1,2,2,2,2,1,0,9872,1,5,82,"{""type"":""Point"",""coordinates"":[166.212308,-21.968626494330426]}"
9873,6,6,6,4,4,4,1,1,9873,1,5,82,"{""type"":""Point"",""coordinates"":[166.212308,-21.968357]}"
9874,6,6,6,6,4,4,1,0,9874,0,,16,"{""type"":""Point"",""coordinates"":[166.212308,-21.96808750515825]}"
9875,6,6,6,6,6,6,1,0,9875,0,,46,"{""type"":""Point"",""coordinates"":[166.21231540386455,-21.969437494330407]}"
9876,1,1,3,3,4,4,1,1,9876,1,5,81,"{""type"":""Point"",""coordinates"":[166.21231540386455,-21.969168]}"
9877,1,1,3,3,4,4,1,1,9877,1,5,81,"{""type"":""Point"",""coordinates"":[166.21231540386455,-21.96889850515825]}"
9878,6,6,6,6,6,6,1,0,9878,0,,22,"{""type"":""Point"",""coordinates"":[166.21236099999996,-21.97485949433033]}"
9879,1,1,2,2,2,2,1,0,9879,1,5,90,"{""type"":""Point"",""coordinates"":[166.21235860668,-21.97459049433034]}"
9880,1,1,2,2,2,2,1,0,9880,0,,45,"{""type"":""Point"",""coordinates"":[166.21235860668,-21.974321000000003]}"
9881,1,1,2,2,2,2,1,0,9881,0,,54,"{""type"":""Point"",""coordinates"":[166.21235860668,-21.974051505158187]}"
9882,6,6,6,6,6,6,1,0,9882,0,,45,"{""type"":""Point"",""coordinates"":[166.2123656083439,-21.975403494330322]}"
9883,6,6,6,6,6,6,1,0,9883,0,,21,"{""type"":""Point"",""coordinates"":[166.2123656083439,-21.975134000000004]}"
9884,6,6,6,6,6,6,1,0,9884,0,,22,"{""type"":""Point"",""coordinates"":[166.2123656083439,-21.974864505158173]}"
9885,6,6,6,6,6,6,1,0,9885,0,,51,"{""type"":""Point"",""coordinates"":[166.21245736947333,-21.98623849433018]}"
9886,6,6,6,6,6,6,1,0,9886,0,,55,"{""type"":""Point"",""coordinates"":[166.21245736947333,-21.985969]}"
9887,6,6,6,6,6,6,1,0,9887,0,,55,"{""type"":""Point"",""coordinates"":[166.21245736947333,-21.985699505158024]}"
9888,6,6,6,6,6,6,1,0,9888,0,,52,"{""type"":""Point"",""coordinates"":[166.21251601542025,-21.683265494334076]}"
9889,1,1,2,2,3,3,1,0,9889,0,,59,"{""type"":""Point"",""coordinates"":[166.21251601542025,-21.682996000000006]}"
9890,1,1,2,2,3,3,1,0,9890,0,,59,"{""type"":""Point"",""coordinates"":[166.21251601542025,-21.682726505161924]}"
9891,1,1,3,3,4,4,1,1,9891,1,5,81,"{""type"":""Point"",""coordinates"":[166.212603,-21.969166494330395]}"
9892,1,1,3,3,3,3,1,1,9892,1,5,81,"{""type"":""Point"",""coordinates"":[166.212603,-21.968897000000002]}"
9893,1,1,3,3,4,4,1,0,9893,1,5,82,"{""type"":""Point"",""coordinates"":[166.21259859447616,-21.968626494330422]}"
9894,6,6,6,6,4,4,1,1,9894,1,5,82,"{""type"":""Point"",""coordinates"":[166.21259859447616,-21.968357]}"
9895,6,6,6,6,4,4,1,0,9895,0,,16,"{""type"":""Point"",""coordinates"":[166.21259859447616,-21.96808750515825]}"
9896,1,1,3,3,4,4,1,0,9896,0,,46,"{""type"":""Point"",""coordinates"":[166.21260599999997,-21.969437494330407]}"
9897,1,1,3,3,4,4,1,1,9897,1,5,81,"{""type"":""Point"",""coordinates"":[166.21260599999997,-21.969168]}"
9898,1,1,3,3,3,3,1,1,9898,1,5,81,"{""type"":""Point"",""coordinates"":[166.21260599999997,-21.96889850515825]}"
9899,6,6,6,6,6,6,1,0,9899,0,,22,"{""type"":""Point"",""coordinates"":[166.21265160723047,-21.97485949433033]}"
9900,1,3,3,3,3,3,1,0,9900,1,5,90,"{""type"":""Point"",""coordinates"":[166.21265160723047,-21.974589999999996]}"
9901,1,1,2,2,2,2,1,0,9901,0,,45,"{""type"":""Point"",""coordinates"":[166.21265160723047,-21.974320505158172]}"
9902,6,6,6,6,6,6,1,0,9902,0,,51,"{""type"":""Point"",""coordinates"":[166.212748,-21.98623849433018]}"
9903,1,1,3,3,3,3,1,0,9903,0,,62,"{""type"":""Point"",""coordinates"":[166.212748,-21.985969000000004]}"
9904,1,1,2,2,2,2,1,0,9904,0,,62,"{""type"":""Point"",""coordinates"":[166.212748,-21.985699505158024]}"
9905,6,6,6,6,6,6,1,0,9905,0,,0,"{""type"":""Point"",""coordinates"":[166.21285511198494,-21.6198444943349]}"
9906,1,3,3,3,3,3,1,0,9906,0,,0,"{""type"":""Point"",""coordinates"":[166.21285511198494,-21.61957500000001]}"
9907,1,3,3,3,3,3,1,0,9907,0,,6,"{""type"":""Point"",""coordinates"":[166.21285511198494,-21.61930550516273]}"
9908,1,1,3,3,4,4,1,1,9908,1,5,81,"{""type"":""Point"",""coordinates"":[166.21289359558097,-21.969166494330395]}"
9909,1,1,3,3,4,4,1,1,9909,1,5,90,"{""type"":""Point"",""coordinates"":[166.21289359558097,-21.968897]}"
9910,1,1,3,3,4,4,1,1,9910,1,5,90,"{""type"":""Point"",""coordinates"":[166.21289359558097,-21.968627505158253]}"
